100
1313 508
1286.6426019334106 482.34950532983254
1260.2852038668211 456.6990106596651
1233.9278058002317 431.04851598949756
1207.5704077336425 405.3980213193301
1181.213009667053 379.74752664916264
1154.8556116004636 354.0970319789952
1128.4982135338742 328.4465373088277
1102.1408154672847 302.7960426386602
1075.7834174006953 277.1455479684928
1055.2916031667116 252.56282115256255
1088.9974099320193 237.8462012972874
1122.703216697327 223.12958144201218
1105.1103464880557 191.23673764205796
1087.0617733219979 159.1913118166083
1064.821015619301 140.360017580832
1031.5997963272378 156.14009674456202
998.3785770351747 171.92017590829207
962.104366317946 175.5045110227384
925.3666835642875 177.23742058659022
888.6290008106291 178.97033015044204
880.6857191943578 214.40111909930835
873.2440261346993 250.4189135080554
865.8023330750408 286.43670791680245
840.0712334445356 300
803.2927028911687 300
766.5141723378018 300
729.7356417844348 300
692.957111231068 300
656.1785806777011 300
619.4000501243343 300
598.078997688442 281.022348812059
590.6373046287835 245.00455440331194
583.1956115691249 208.98675999456486
570.8484231857681 178.70983128234755
534.1107404321097 176.97692171849573
497.3730576784512 175.2440121546439
461.5420874759708 169.7324053245234
428.0182709077491 154.6058051656917
394.49445433952746 139.47920500685996
374.3840524669866 164.05505181642908
356.90301454433666 196.41356882218528
347.0311582830527 226.02643875289624
381.14639148099354 239.7672965687335
413.0308827992545 253.95432151829135
386.82526091216994 279.7598575750388
360.6196390250853 305.5653936317862
334.4140171380007 331.37092968853364
308.20839525091594 357.17646574528123
282.00277336383135 382.98200180202866
255.79715147674673 408.7875378587761
229.59152958966212 434.5930739155235
203.38590770257753 460.39860997227095
177.18028581549294 486.2041460290184
153.0607778638577 511.9723797085362
180.17222393177155 536.824538604124
207.2836699996854 561.6766974997116
234.39511606759908 586.5288563952992
261.5065621355131 611.381015290887
288.6180082034268 636.2331741864746
315.72945427134084 661.0853330820624
342.8409003392545 685.93749197765
369.95234640716853 710.7896508732379
397.0637924750822 735.6418097688254
422.12575729923884 721.4933169538273
446.4831144829538 693.9364764112345
470.8404716666684 666.379635868642
495.1978288503834 638.8227953260493
519.555186034098 611.2659547834569
543.912543217813 583.7091142408641
568.2699004015276 556.1522736982718
592.6272575852425 528.595433155679
616.9846147689573 501.0385926130865
640.7223955772146 476.89317461614866
653.8341801172081 511.2550927209593
666.9459646572018 545.6170108257703
698.0224903063737 540.0570938189082
732.4735372722175 528.8122062684894
767.416517829468 540.2860207798253
799.0582642502262 544.7478774304573
812.4777827364271 510.5049681898066
825.8973012226282 476.2620589491555
850.4490008149024 503.0976425698502
875.0865513396122 530.4042610680702
899.7241018643217 557.7108795662898
924.3616523890314 585.0174980645098
948.9992029137409 612.3241165627294
973.6367534384506 639.6307350609495
998.27430396316 666.9373535591691
1022.9118544878698 694.2439720573891
1047.5494050125792 721.5505905556087
1072.7047433120379 735.6481379149114
1099.404216277367 710.3539003688104
1126.1036892426962 685.059662822709
1152.803162208025 659.7654252766079
1179.5026351733543 634.4711877305065
1206.2021081386836 609.1769501844051
1232.9015811040126 583.8827126383039
1259.601054069342 558.5884750922025
1286.3005270346707 533.2942375461014
